id,user_id,hotel_id,post_content,status
510,1148921103,64407053782,"I would like to know, whether your cruise company provide contract discounted room rate to travel agency? I have already sent a mail enquiry about that. Hope to hear from you soon.",1
511,1157899584,64407053782," Hi, thanks for liking my travel blog,  As We Saw It",1
512,1164511776,664463123648005," WOWOWOWOW.....    Aly &amp; Fila  is playing @  Eden Hanoi  on Fri 29th May 2015!!!! I am flying only for this for 20 hrs stay in Hanoi!!! I love Aly &amp; Fila!!!!!    http://alyandfila.com/home/    Cheers,   Jun Nishimura  Leader &amp; Founder of Trance Family Japan",1
513,1165643152,664463123648005,"Hey, i lost my iPhone 4s today at Eden. Probably it's a long shot, but if you saw anything or even found it, i would really appreciate, if you could drop me a message! Massive cheers:);",1
514,1168227236,64407053782, Cruising Halong bay with Emeraude Cruises  ,1
515,1171315893,380393478720744, Nobody has the power to make things PERFECT....   But everyone  is  given countless  chances to make things RIGHT.. ,0
516,1173920207,323940062859,"The Military Poster girls would like to give a special thanks to Jay and the lovely ladies working at Essence Hotel for their generous donation to help raise money to support our troops. We will be raffling their contribution on Nov.17th @ Bobby McGee's - Chicago Ridge. Come join the festivities, you'll have a chance to win a gift card from one of the hottest hotels on the southside of Chicago!",1
517,1185505410,255163191262710,"Hey' it's summer, pls share with us about your swimming pool services..",1
518,1194415096,1571612506414924,"Ten out of ten for Blue Sea Villas for top class service. This was my tenth trip to Mojacar and fourth staying with Blue Sea Villas in one of their excellent apartments. Wendy, Bill and the others were wonderful as usual and made travelling on my own with my 15-year-old daughter, a stress free relaxing experience. Flights from Dublin to Almeria are great value for money. I can't recommend them enough. We will be back. Thanks.",1
519,1196866130,64407053782,from the Emeraude's deck #3,1
520,1208203082,437893912931738,Khách sạn Halong Plaza chúc mừng chị. Chúc chị kinh doanh ngày càng phát đạt hơn nữa,1
521,1213500731,211476462290972,"A must do experience if in North Vietnam, our guide Manh (mack); was excellent would do again brilliant value 5 * service and food all the way",1
522,1220934095,380393478720744,i really love the place....,1
523,1235992433,370071059683160, รูปภาพที่ทำขึ้นโดย InstaFood   #  instafood     #  instafoodapp     #  android   #instafood #instafoodapp   #  instagood     #  food     #  foodporn     #  delicious     #  eating     #  foodpics     #  foodgasm     #  foodie     #  tasty     #  yummy     #  eat     #  hungry     #  love   #-   #  เวียดนาม     #  day     #  winter     #  vn ,1
524,1242723760,153977564805074,"Hi, do you provide free pickup from airport to your hotel ?",1
525,1244400568,151462301571537, Thanks very much to the wonderful staff at Elegance Ruby Hotel! You made our stay totally enjoyable!   Daniel and Donald ,1
526,1248988260,334600223274360,  Dang Minh  la hoi truong ha em  ?? co dc di free traveling hem ? =);););););,1
527,1250088089,135121083347092, thank you to all staff for looking after us  when we stayed in august room 402 Jan and beep beep sorry don't know name.. would like to write  we are the ones with the broken case  and 2 sons  all being well we will be  back next year ,1
528,1261833730,429764810466649,"Thank you for all your help, you guys are the best.",1
529,1264359613,157752174347327, Temples in the mist over old Bhaktapur. Breakfast in the clouds.   #  nepal     #  photothema     #  Bhaktapur     #  photothema_fotoreizen ,1
530,1267441415,265312270305501,"The best hotel in Hanoi! Staff very friendly, professional and they speak a very good English ! The position is strategic in the Old quarter of Hanoi and they have also a very nice tour proposal ! My special thanks to Toan Le Thanh ! See you soon again !",1
531,1268450190,269514643174666,Thanks to the whole team!  We truly had a trip of a life time.  Beginning with your gracious greetings and ending with your warm farewells.,1
532,1269275288,926555167359486,Thanks for connect.,1
533,1269601086,411461885661959,Thank you for the amazing stay!,1
534,1271841712,485786431445960, Love to be Thai,1
535,1273767570,314116302056158,Cho mình hỏi muốn đặt vé online thì đặt ở đâu?,1
536,1274206933,120477108108421, Good day from Hanoi   #  Jumpvietnam ,1
537,1276478033,164636565409, Nhân ngày 4 năm mới có 1 lần ...!!!  #290216   #  blacknwhite     #  wildnfree       #  beasupergirl     #  bestrong     #  believeinyourself     #  calmdown     #  benice     #  alwayssmile      #  keepmovingforward ,1
538,1279814082,164636565409, Thank you all. Goodnight kiss from   #  Mr27 ,1
539,1284881405,373884852802926,Does anyone have an email address for this property. I would like to email them for a booking in april,1
540,1285251867,1379083872319465,Un joli moment passer avec norbert,1
541,1287760812,387811564616084,  Hanoi Imperial Hotel,1
542,1287982761,380393478720744,Room rate for a single room?,1
543,1290443061,485786431445960, Black night #  lovelovelove     #  mercedes     #  mercedesamg     #  mercedesbenz     #  chanel     #  chanelcaviar     #  chanelbag     #  black     #  blackdress     #  c63amg     #  carbon     #  love     #  chain  #glover   #  beautiful     #  blacknight     #  girlinblack ,1
544,1295340739,1417201508570124, Leaving Hanoi Rocks hostel today. Been here just over a month and it already feels like home. I've met some of the best people in this hostel and met up with the best friends and all came back to here. Didn't think it would be so hard to leave. I'm gonna miss you all and in gonna miss this hostel. Big up your chest mandem.,1
545,1299878628,1502218643346817,"Reached the hotel in Old Quarter Hanoi, Vietnam. can't believe it is only 20 USD per night with a Queen-size bed, breakfast and 2 bottles of water for free.",1
546,1301737689,620354171357517,"hi.. can you pls send us an estimate for two bedrooms, give me the land area and the size of the house..pls send all the details thru my email at maricargustilo@gmail.com.. thank you",1
547,1307778746,151462301571537,Sweetest people,1
548,1308462318,164636565409,"We simply love The Sheraton Hotel here in Ha Noi. The service here is nothing but 1st class. They will bend over backwards for you - as a girl said tonight ""we are here to serve you"". Delightful people.",1
549,1310251465,323940062859,As soon As we are well enough   lol,1
550,1310740435,315714985299528,Nice place to stay feel like at home very recommended,1
551,1310987646,317492115048091, Happy guests  ,1
552,1316867516,587061914673794,"Thanks for the lovely hospitality and wonderful villas we enjoyed during our stay with you. Such a beautiful place to stay and relax. Being situated just 5 minutes to town or 5 minutes to the beach, overlooking the rice fields, this provided the perfect balance. A special thanks for the flowers and room decoration for our honeymoon stay. We will definitely recommend this to all our friends.",1
553,1317192475,255163191262710," Hà Nội sáng không sớm lắm. Trời mù sươnǵ, 7h sáng vẫn phải mở đèn chạy xe và hồ bơi mùa này thì bị lơ luôn. Và Trang không thích điều đó ...     #  Hanoi     #  Vietnam     #  whether     #  foggy     #  khôngthanHCMnóngnữa ",1
554,1320111369,1571612506414924," Just wanted to say huge thank you to Wendy and her team for yet another fantastic holiday in Mojacar. I can truly say they go above and beyond the call of duty. The villa itself was immaculate for our arrival, the pool was cleaned regularly, the gardens tended to. Packing to come home was not easy!",1
555,1327090626,204758482905250,Wir haben den Heiligen Abend auf einem Boot von Galaxy Cruise verbracht! UNVERGESSLICH! Vielen Dank noch einmal an die Crew!!!!!!,1
556,1329895176,164636565409,"excuse me, Can u talk to me about  Sheraton Hanoi Hotel's slogan?? Thanks!",1
557,1332016561,164636565409,Quẩy,1
558,1332864789,334600223274360,Happy Birthday Focus Travel,1
559,1334030512,664463123648005,Are you open tonight?,1
560,1335933252,164636565409,ตามมาลงสระกัน... SevenFriday Pool Party in Hanoi,1
561,1338840402,180030915345034,nice to meet you on FB,1
562,1340434494,323940062859,I can't wait August 1st here we come!!!,0
563,1342667322,164636565409,Let's become a member of the following forum to share your hotel's information for expat who are in this forum. ,1
564,1342667322,179109095503730, Do you want to advertise in this community?  Please contact admin if your answer is yes.,1
565,1345547671,1571612506414924,Hi Wendy did you get my mess bout villa 3 bed 2 bath mojacar: Vera playa to rent from June/oct nov regards sue x,1
566,1360398059,1571612506414924,"Wendy has been handling my property Casa Stef, for over ten years. I couldn't be more pleased with the hands-on, personalised service of her and her team - they are a well-honed, property management machine, hard working and honest to a fault. Unlike most companies they offer full service plus - the plus being extra services they don't even charge you for. They know the market and what it expects and they get on with it.",1
567,1366654793,151462301571537,"A sincere thank you to everyone at the Hanoi Elegance Ruby for making our holiday perfect. You guys were unbelievably kind, helpful and friendly. Who needs Lonely Planet when we have Dzung, Anh and Tina!",1
568,1371248295,64407053782," What is the best month to visit Halong Bay? When there is no rain, and have a good vision on the scenery / sightseeing....  Please give me some info, and can't wait to go to Halong Bay with Emeraude...",1
569,1375387804,437893912931738, 那樣的夜，不很熱鬧的街  tblpost    #  halongbay     #  halongplazahotel     #  glitterbridge     #  lightbridge     #  rainbowlight     #  nightview     #  lanuit     #  bridge     #  view     #  beautifulview     #  outsidethewindow     #  outsidethewindowview ,1
570,137775936298821,64407053782," We just had the most romantic Halong Bay cruise! Thank you SO much  Emeraude Classic Cruises, Halong Bay",1
571,1377879867,151462301571537,"Once again heartfelt thanks to all courteous Hotel Elegance Ruby staff, we're acquainted with Ziang &amp; Tiang,hope we got your name right...hahaha, but attached our pictures taken before we depart to your well organized 'Halong Bay cruise",1
572,1388370006,325201384355552,View from my breakfast this morning,1
573,1388481544784495,164636565409," Get online casino Malaysia welcome bonus no deposit up to 100% on your first deposit. We offer the Best Odds in   Sport books, Best Games in Live Casino, Lottery &amp; Slot Games. Grab now while stocks last! To see more details, please visit   us at  http://www.w88malay.com/",1
574,1398175572,451875204908266," Hello... Good morning.  I would like to book your hotel as the detail below.    - Standard room 1 room.( 1 person);    - Double bed room.    - No smoking room.    - During 11-16 June 2014. Total is 5 night.  Please give me the price per night.   Thank you,",1
575,140083126052033,664463123648005,    from  SEO Company,1
576,1403264451,1571612506414924,"Wendy and Team great experience today, extremely professional, and all done with a smile. Greatly appreciated, thank you so much.",1
577,1412185317,325201384355552, Will be in Hanoi tomorrow evening and planning to head south after two nights stay... Message me if you would like to join  Tom Humphry,1
578,1413118322,485786431445960, Mãi mới mời sếp được 1 bữa    #  sepsongao     #  postkhongtunguyen ,1
579,1415322866,1409331422645274,"MÌnh đã book phòng Studio Ocean view của A La Carte DN, nhà mình có con nhỏ (10m);, cho mình hỏi phòng loại này có bếp không vì mình nhìn thoáng qua thì cảm giác có. Nếu không cho mình hỏi mình muốn nấu cháo cho bé khi ở tại đây thì có mượn được bếp 1 lúc k? Cảm ơn bạn!",1
580,1419085498,370071059683160,"Hey Sean, Fantastic! The rooms look beautiful.  Would love to see some more pics. ",1
581,1422214422,664463123648005,Anything going on tonight?,1
582,1424946991,1571612506414924,"A huge thank you to Wendy, Linda and the team. We had the most amazing week and were looked after by everyone. Would love to come again soon x",1
583,1425418197748139,525045287564418, Hi! Hope you or one of your staff memeber will find time for this survey?  http://goo.gl/forms/U5r9o3IUbq,1
584,1425967268,844296012305313,Thank you very much for this is four days of pure happiness ! These moments will remain engraved in our hearts. I wish you a very good continuation !,1
585,1433915650,370071059683160,My home away from home in Hanoi!! Love the place and the staff.,1
586,1441938381,846411715409993,"We have recently spent 3 nights at Fusion Suites Danang Beach. Upon arrival, we were overwhelmed by super friendly staff. They are so attentive &amp; caring. We were also offered free upgrade to Penthouse which is great. It would have been a perfect stay if the room maintenance was better. Nevertheless, thank you for making our stay enjoyable (special thanks to Mr Thinh, Mr Cong who always offer us tip top services);!!!",1
587,1442738979345965,220075471523469, HO GUOM HOTEL &amp; LENID HANOI HOTEL IN GROUP    https://www.youtube.com/watch?v=jHPKpM3V45M&amp;feature=youtu.be,1
588,1448664641,620354171357517,Hello poh.. Inquire lng poh me how much ung 3-4 bedroom? Dwnpayment? Email add ko poh greenchaser_10@yahoo.com,1
589,1449125441,64407053782,Still remember this Chief Purser. Thank you,1
590,1457139919,387811564616084,Mesmerizing view.,1
591,1459725228,164636565409, Great hotel services n thanks for everything . ,1
592,1460978665,525045287564418," Very great hostel with a very kind crew. The crew really care about you and give good advice for your plan.   If i come back to Da nang one day, for sureI will come here.",1
593,1469153458,116431445169619," Dear Mr Mark and team, ",1
594,1475761856,279804702037808,"Hello there, could u pls send me your hotel's room rates? thank u...",1
595,1476457447,64407053782,"hello, I'm planning to take a cruise to Halong Bay in mid Dec. Could you send more info to me about any events and/or any special prices going on in Dec? Thanks much.",1
596,1476894113,429764810466649,I already booked ur hotel hehehe ....,1
597,1479601848,334600223274360,What a nice couple!!!,1
598,1488411805,269514643174666,This hotell is so nice. Realy good. I will recommend all tourist to stay here when they visit Istanbul. And I will say thank you to Taner who give us so good service! Thank you!,1
599,1489683866,469965193057993,See you in February!,1
600,1495733852,204758482905250,from me and bruce thanks guys ur the best...! we really had a good time...GOOD JOB!,1
601,1501248104,437893912931738," La Carmina loved staying at Halong Plaza! Enjoy the photos and hotel review, feel free to share - just link/tag back. ",1
602,1503074366,255163191262710,Chúc Khách sạn đông khách mùa Giáng sinh năm nay.,1
603,1505585590,429764810466649,Hi! I thinking I near upload my artwork in here:);,1
604,1513021542254541,1513021542254541,Welcome to Gieng Ngoc Hotel!,1
605,1517562979,1571612506414924,Returned for our second year in the same apartment and fourth year in Mojacar. Perfect apartment for the four of us with wonderful views and right next to the pool.Great service from the Blue Sea Villas team and a wonderful relaxing holiday - just wish were back there now!,1
606,151882544842432,164636565409,"Nice weekend &amp; more busy, Sheraton:);",1
607,1519871286,147680342090458,happy family!,1
608,1521862316,164636565409, Behind the Wedding all the girls also want to be the next bride #  wedding     #  flowers     #  bride     #  behindthescenes     #  married ,1
609,1524594610,1424009947843059,Nice to chat with you today Nam. Looking forward to you getting back to me on reservation availability,1
610,1532222059,145402922137228,Extreamly Nice Hotel..,1
611,1537359166,211476462290972,"Big up to our ""Chef"" thank you !! It was so delicious hmm ...",1
612,1539459290,308846225876171, It will be my first Cruise ever!!! New years Eve! So excited about this!!!  ,1
613,1540835137,850047381738094,Enjoy time staying in Church legend hotel,1
614,1540863463,135324866614935,Wonderful location and first class service from all the staff. Helpful travel agent who was able to meet my requirements only 100m towards dragon bridge. But most wonderful of all was the very beautiful and talented pianist playing grand piano playing in the reception each evening from 5:30 to 7:30pm. Also very nice area for meeting to chat above reception. As good as any hotel visited in Asia. Congratulations you earn the name Brilliant.,1
615,1548843968,664463123648005, Happened at Eden  Hanoi from 2.30 to 3.30 am • Sat 16th May 2015   #  Techno     #  Gig     #  asiatour    https://www.mixcloud.com/marco-mei/marco-mei-red-river-session-eden-hanoi-vietnam-saturday-16th-may-2015/,0
616,1551207486,255163191262710," Good morning, i saw a job post for sale executive on Vietnamwork and want to know how can i apply for this beside Vietnamwork?  ",1
617,1552603732,488793507836932, Oh hello there!,1
618,1557623318,323940062859,This place is definitely an option I'll keep in mind.,1
619,1560198667,429764810466649,HARRY NEW YEAR TO LAURA AND ALL THE STAFF AT LAKEVIEW FROM PAUL,1
620,1562157716,372832266226334,Looks very impressive......,1
621,1563734394,120230848080105," Hello. I need to book a room for 4 nights. Check in 27th August, Checkout 31st August. Does your hotel located easy to go to CFVG university ? And I need to know room rate per night. Could you please send me details to veronicataan@gmail.com ",1
622,1563734394,209473922596356," Hello. I need to book a room for 4 nights. Check in 27th August, Checkout 31st August. Does your hotel located easy to go to CFVG university ? I need to know room rate per night. Could you please send me details to veronicataan@gmail.com ",1
623,1579301622,213802148654012, Iniziare l'anno con un sorriso: ecco gli immancabili auguri dell'Hotel Flora! Una gradita sorpresa che ci accoglie al nostro rientro dopo il brindisi di mezzanotte!  ,1
624,1589637037,145402922137228, With   #  rodneywarnakula     #  rodney     #  warnakula ,1
625,1594731734,850047381738094,New sofa in our hotel,1
626,1596985247,359837074208336,Looks great,1
627,1598077508,117843318367122, APRICOT HOTEL - Masterpiece 709 - 02/03/15  ,1
628,1603131717,640106616045345, Adult Lego in car with love,1
629,1605783388,929778327061583,"  Nguyễn Duy Như  chị ơi đây nhé. Book luôn kẻo hết chỗ, mới mở thui nhưng đông khách lắm chị ạ. Đẹp đẽ, sạch sẽ, giá rẻ lại ở ngay trung tâm mà  ",1
630,1609099752674729,1609099752674729, Stay with us  @ HANOI DELANO HOTEL,1
631,1612705947,276309149200455, Thanks a lot again for the invitation ! It was awesome to get to know you !  ,1
632,1613754662,575775189155915,"Party cuối năm 2015, đón chào 2016, chúng ta sẽ còn tăng trưởng và phát triển mạnh mẽ hơn nữa.",1
633,1617318461884259,664463123648005, Admin ơi mình tham gia Event với....   ,1
634,1624424245,766069070177769,What a wonderfull place you have made Dao!,1
635,1625871476,1571612506414924,Looking for 4/5 bed villa from 29/30 May to 5/6 June 2016 plz,1
636,1629365641,513785732037204,"To our memories go home in 2014, unforgettable as your kindness was strong. We hope in a future trip to your beautiful country still spend time in your lovely home. Again thank you for your warm welcome",1
637,1632142929,204758482905250,see you on 12 April 2013,1
638,1640930547,168130960003446,"Chúc mừng năm mới, my friends all the best for you and the family",1
639,164200928,197455960317138," Great hotel, owner was very helpful and the rooms were top notch.",1
640,1644530752,255163191262710," Yahoooo, you made my day Pullman Hanoi! Thank you very much!  ",1
641,1649042925,640106616045345,"A big hello to all the team of the hotel, you are present in our hearts, thank you for your hospitality and communication. Roger and Graziella June 2014",1
642,1650391078,525045287564418,I like this place so much.The staffs here are so friendly. Im Loving It.,1
643,1652155259,151462301571537,Another awesome group pictures. See you all again soon.,1
644,1657350158,1470515046537744, Thank you  Son Hai Nguyen,1
645,1665540155,525045287564418," Great hostel, clean and new, friendly staff, and chill area with movies and computers for working or research  ",1
646,1666560142,135121083347092," We spent our holydays in 2007, the place was great and staff gave us a very good connection to make our cruise in Halong Bay.",1
647,1671392451,485786431445960,"Have a good day, friends.",1
648,1672767310,211418062225555, Happy for you hahaha   #  dimsum ,1
649,1677232023,755009684522390,"  Calvin Nguyen ,  Đức Lê Anh ,  Quang Laitruong",1
650,1679861193,525045287564418,Thanks for all!!,1
651,1691217876,347931698701255,It's almost like coming home to family...At the Au Couer d' Hanoi the staff becomes your friends and your room is your cozy home!,1
652,1697700559,929778327061583,  Mai Chi Nguyen,1
653,1711194680,409665505900094,Easy on a Sunday morning...,1
654,1715937248,213802148654012,Hotel Flora - great place to stay -  any time of the year !,1
655,1717050193,323940062859, This weekend is my weekend. Me and my husband will be checking in... Its my B-day,1
656,1720648648,788093051245780, a heartily welcome in a wonderful hotel ...,1
657,1748968535,170519889738520,khách sạn này đẹp mà sang trọng thế :X,1
658,1750351739,485786431445960, Tranh thủ tí.  ,1
659,1753194272,164636565409,Cưới thôi.,1
660,1753550570,147680342090458,Is really very good everything.,1
661,1779204448,1571612506414924,"Hi. We would just like to say a big thank you to Wendy for a lovely weeks holiday in mojacar in the los zahores apartment. Being holiday cottage owners ourselves we are fairly fussy but this was outstanding and very well equipped, beautifully clean too.very impressed with Mojacar too, excellent choice of eating places, lovely beaches and great weather.",1
662,1782617075,634252346612389, Free Breakfast   #  travellergirlsdestiny       #  mubackpackscholarship2016 ,1
663,1783051376,170519889738520,Ngây ngất hương!,1
664,1783620036,1641867359375840,Next time I visit maybe we should all go there the boat looks like it could hold 6 easy!,1
665,1784345448,405037762927149,"Loved staying here, central to everything great Breaky lovely staff and wonderful room, really top spot",1
666,1789344733,164636565409,Hải sản cho ngày hè,1
667,1794549980,255163191262710, Xong 1 job   #  mac     #  makeupforever     #  makeup     #  red     #  clio     #  eyeliner     #  redwine   #  #  pearl ,1
668,1801827367,1571612506414924, Another fabulous week in this wonderful place - we keep getting drawn back. Thank you to Wendy and the team at Blue Sea Villas for a perfect last-minute break in a lovely villa with the most amazing pool. See you next year if not before,1
669,180569875423693,186513324707814, Xin trân trọng kính mời Ha noi Art Hotel và các thành viên tham gia Hội những ngưòi làm Du lịch Khách sạn phố cổ Hà nội.   Thank you !,1
670,1807729492,485786431445960," Đây người ta gọi là đi   #  KHÁCH    đó !!! ... Coi bộ giống ""trùm "" quá ta   #  working     #  makeup     #  blackandblack ",1
671,1814295379,116431445169619,Thank you for the good service... god bless!,1
672,1815670274,323940062859,so.......who won the contest????,1
673,1831020980,936624199834683, Thank you for a wonderful time in hoi an! We really enjoyed it!! And thank you for teaching us how to make coffee the Vietnamese style  ,1
674,1832198218,1409331422645274,"Sao mình gọi điện không được, bạn cho hỏi mình có căn hộ 3 phòng ngủ không? Mình muốn thuê phòng từ 31/5 đến 5/6 thì giá như thế nao?",1
675,1834626111,255163191262710, Họp báo lần cuối trước Monsoon !!  Nhiều artists quá hú hú !!    #  monsoon     #  musicfestival     #  spacespeakers ,1
676,1846185257,507883129272451,Executive room balcony city view,1
677,1849818814,164636565409," Dear Admin   I am a student of National Economic University, Hanoi.  I am having an assignment about hotel industry. I want to conduct research about Sheraton Hanoi Hotel. Could you please provide me some information about the size, which is the number of your staffs, number of customers and market share. Moreover, I want to know more about Sheraton Hanoi Hotel's mission, vision and value.  Thank for reading my request. It is very kind of you to help me answer the question.  I am looking forward to hearing from you!",1
678,185847084908040,211476462290972, Signature Cruises Team would like to send our deepest condolences to the Aphrodite Cruise and the crew with your loss in expected accident.   ************************** ,0
679,200237703435539,497985196887755,Share if agree ...,1
680,212192215580475,212192215580475, WELCOME TO VIETNAM. VIETNAM IN MY HEART   heart emoticon     https://www.youtube.com/watch?v=Mnj8q7wHR2o&amp;list=RDicZ1j8kLgvs&amp;index=3,1
681,22603391,276309149200455,I'll be there this weekend! The reviews have me really excited!,1
682,237547776333590,237547776333590, Wishing you a wonderful weekend! ,1
683,264669887062731,265312270305501,Interior Photography - mang đến cho bạn những hình ảnh đẹp về không gian nội thất,1
684,268719523283953,64407053782,"Hi, great page, came by to give you a like and hope you can stop by my page and give a like too.",1
685,284800191,929778327061583, Hi! I think I left a purple travel towel there last week - can I come pick it up today?  ,1
686,29900886,64407053782,Is the use of the kayak free if you are staying  a 2d/1 night?,1
687,308822925903893,308822925903893, Hello December,1
688,309100112,1070723119658555,"Stayed here for one night in a 4 bed room. Great place, close to the beach! Clean, friendly staff and amazing breakfast! Come and stay!",1
689,31001172,325201384355552,Had a great time there! Thank you for greeting us with a smile every day ( :,1
690,313448938047,255163191262710,Congratulations!,1
691,320609941445930,1017426538344910,AMAZING ................,1
692,330035767176357,670533439634662," Dành cho những bạn chưa biết tối nay ăn gì     heart emoticon   Album là tổng hợp tất cả những món ăn ngon, những địa điểm ăn ngon tại Hà Nội. Lưu lại, khám phá và cùng đóng góp các bạn nhé     #  hanoi     #  choidau     #  amthuchanoi    __________  visit:http://choidau.vn/",1
693,341756559362398,308846225876171, Your boat would look great on our website! Advertise your cruise offers at  www.harbourspot.com,1
694,343606679138879,343606679138879, Buffet witth  BC Family Homestay   smile emoticon   and Discover Asia with Local experts in  BCFamilyTour.com,1
695,350488271700531,164636565409," Make this New Year a memorable one by celebrating with us at our sumptuous countdown party in 88 Lounge with Premier Champagne Freeflow, Free Salmon &amp; Oysters and a live DJ from 9PM to 11PM. The perfect way to start to a Happy New Year.  Priced at VND 1,000,000 per person including free flow of champagne, Salmon and Oysters.   For Enquiries &amp; Reservation  Call   +084.437.188.029   Email us:",1
696,38003452,120190574818017, Can I just teach classes in Hoi An?    #  dontwannaleave     #  lovemylife     #  vietnam ,1
697,387509247927301,469965193057993," ""The Hanoi City Palace Hotel, in the heart of the district, blends the sensibility of Vietnamese style decor and building design with a nod to Western tastes and comfort.""  ~~   http://www.hotel-scoop.com/hanoi-city-palace-hotel-in-the-heart-of-hanois-old-quarter/",1
698,398976816874954,1423916441214189, Looking forward to staying with you very soon! Without dog of course.   Countdown 18days to go  ,1
699,406711169375526,145402922137228, Your event solution Partner call us on 0717277470  ,1
700,500340737,808997689166234," When we booked a 'homestay' in Hoi An, Vietnam we did not know what to expect. Today we say goodbye with a heavy heart to such a beautiful family who took such great care of us in their family home! We recommend staying in Hijal House to everyone!! Hong, Kien, Khang, Long and Spring! We are already planning to come back!",1
701,500497094,255163191262710,"Hey George, very much enjoyed the view from executive suite. Happy new year !",1
702,501384604,1491637047715448,Hi! Please can you tell me the room rates? Thanks,1
703,503549866,485786431445960,Looking forward to the opening of JW Marriott here. Pls kindly update the opening day and when can I book for the stays. thanks,1
704,504374058,117843318367122, Congrats chị  LinhThu Ha,1
705,509775404,1562513834011933," Just chilling with  Duncan  ,  Nga",1
706,510655554,1571612506414924,"Amazing team who always put their customers first,  kind and considerate always.  You all have helped us enormously  and we look forward to many more years of business with you, xx",1
707,513706457,255163191262710," Hello! Could you please let me know if you will hold some New Year's Eve Party on 31 December 2015? We will be in Hanoi at that time and are looking for some good ideas for new Year celebrations. I would be grateful if you could share some information, if you have any available. Thanks a lot!  ",1
708,518741026,276309149200455,Missing our little Hoi An family. Wish we were back there with you for Christmas! Xxxxxxx,0
709,519032503,342775512513714,"A great trip on Halong Bay with Scorpion cruises.  Can highly recommend this company.  Staff were very knowledgable and professional, spoke excellent English.  The tours offered were good, especially the kayaking.  The food was excellent, Vietnamese and delicious.  Cabin was very comfortable.  All round a very memorable trip and wished it could have been longer.",1
710,520080856,145402922137228,dis plc is far different 2day...since few yrs bk...,0
711,520594390,308846225876171,"Thank you, Mr Le Bac, for leading us in a lovely sunrise tai chi exercise!  ",1
712,520600658,525045287564418,Best hostel ever!,1
713,522991154,117843318367122,"Last two days of our holiday in luxurious 5-star Apricot Hotel, Hanoi",1
714,524029744,204758482905250," In november 2014  Wonderful company, amazing food,  very nice meetings and of course uncredible landscapes !!  Thank you so much to our tour guide , he was perfect with us ! Him and all the team !  Thank you to galaxy cruise for this moment unforgettable....  From France xx    Julien Aymonnier",1
715,525706964168869,186513324707814, Happy Independence Day Vietnam. You deserve it.,1
716,526488329,1470515046537744, Thank you  Son Hai Nguyen  and family for another wonderful stay at Joy Homestay. I'll be back again early next year and will continue to recommend you to friends visiting Vietnam.   Take care and I look forward to seeing you all soon. ,1
717,526864869,64407053782," Hi Tq, You really know how 2make our trip feel so Special n TQ 4a lovely picture:); Definitely m coming back!  ",1
718,527495788,1571612506414924," Many thanks for the assistance you have given us throughout our stay, we have known Wendy and her team for the last ten years and they always go 'the extra mile'   Thanks again   Kind regards ",1
719,528075943,197455960317138,"Thank you Yen, Michael, Suan and all the staff for making our stay so wonderful! If I am ever in Hanoi again, I would certainly come back to the Sans Souci IV again!",1
720,529226202,1571612506414924,"Lovely opening this lunchtime, and fantastic to see so much positive energy and commitment.... and lots of people.. good luck TyL xx",1
721,530458802,1470515046537744,Delicious Tet lunch,1
722,530955908,513785732037204," Your hospitality is absolutely remarkable!! Feels like we've known you forever, we will surely miss your kindness and loving nature  ",1
723,532375527,485786431445960, Just checked in to this amazing   #  hotel     which is home  for the 4 nights   #  workconference     #  hanoi,1
724,538137000,467851863409688,"Appreciate to all kindly staffs here, hope to see you soon in my next trip.",1
725,539855126120515,164636565409, A review of Sheraton Hanoi Hotel on  MintyReviews :  http://www.mintyreviews.com/reviews/Vietnam/Hanoi/Sheraton-Hanoi-Hotel/81,1
726,540767694,186513324707814," Hej Art-Hotel Team,  thanks for an amazing time and all the support!   We would recommend this hotel anytime - outstanding service!",1
727,544238018,429764810466649,"This hotel is located in the very centre of Ha Noi. I can easy recommend to my friends, and others to stay here! Nice and friendly staff, clean and nice rooms, and still very good prices! In the morning they also serve a good breakfast buffet. If you like to stay in the very middle of Ha Noi, for a good price, come here!!!",1
728,546061748,1571612506414924, Thank you for looking after us again this year! Nothing's too much trouble x   Love Mojacar enjoyed our 12th year,1
729,546983862,117843318367122, Hà Nội đẹp nhất về đêm,1
730,547691164,117843318367122,Paddle paddle paddle,1
731,548210218,411461885661959,"Excellent place.. if we come back to Hanoi, we'll stay here..",1
732,550149498,380393478720744, Packaged wedding cake  5tier cake  5 sattelite cakes  4 dozen cupcakes ,1
733,553130972,308846225876171," Thank you for getting my shoes back to me Pelican, backpacking would have been pretty rough without my trusty pair of skechers from back home! Post Tai Chi photo, incredible views and fantastic hospitality!! Your the best",1
734,553596884,303758469717843,Vietnam!,1
735,555107637900824,485786431445960,"Great Hotel to stay in Hanoi, Vietnam",1
736,555897880,1452357201686673,The lovely staff - thank you for all your loving care - we felt like we were part of your family,1
737,555985041,844296012305313," Pomelo has never really tickled my fancy, to be honest, until I ate them here in Vietnam.  The texture is so dense and the flavour profile is sweet, sour and salty. Combines well with fragrant herbs, chili's, lime and turmeric to make a gorgeous salad.    #  food     #  yogaforyourbelly     #  yoga     #  superfood     #  vegan     #  love ",1
738,556192052,507883129272451,Hi! Do you provide airport transfers? Thanks!,1
