id,user_id,hotel_id,comment,status
226,100000699321577,323940062859,Been there 4x always a great time.:-);,1
227,100000699691027,323940062859,I love it.,1
228,100000701289508,323940062859,I had the best time here. Everything was PERFECT!!!!!!!!!!,1
229,100000706802253,323940062859,I love this place. It's a great getaway spot!,1
230,100000710739811,372832266226334,"Very good everything, clean room, comfortable reception as well. Not regret staying here.",1
231,100000713275238,1673394289542542,"Being a tourist sometime feel strange and unsettling in a foreign land; but once in awhile, you will have people who are willing to give you a warmest welcome and treating you like a family - and Finnegans does just that. I am grateful to spend 3 nights in Hanoi in this lovely place and get to know great people like Viet, Ty and Hanh. I will miss this place, the bird and the breakfast very much:); Well done team!!!",1
232,100000719253103,1470426779871002,Helpful and friendly  staff and rooms are clean,1
233,100000722596326,467851863409688,"Phòng ốc đẹp, sạch sẽ .lễ tân rất nhiệt tình. Nói chung ko có gì để chê",1
234,100000730500106,664463123648005,Không gian đẹp. Âm thanh ổn. Nên đến. Cảm ơn các bạn. Sẽ quay lại nếu có dịp,1
235,100000731718546,105713669505240,Another Place Like Home... Heart Felt... ;);,1
236,100000736331589,1517887281761033,The best place to be in Hanoi!,1
237,100000736569033,595185820539511,awesome!!!,1
238,100000741820771,208028559374693,A wonderful Hotel looking out on China beach. Great staff service &amp; Spa treatment . They are so kind to celebrate my birthday. Big Thanks   Highly recommend,1
239,100000760700677,755009684522390,"Bà chủ tâm lý, luôn yêu cầu cung cấp dịch vụ tốt nhất nên khách hàng sẽ cực kì hài lòng khi nghỉ ngơi  tại Merci.",1
240,100000769166347,105713669505240,Very accommodating,1
241,100000779048112,323940062859,Yessss,1
242,100000788127502,116431445169619,The hotel itself is nice and very affordable. Food is nice as well. Very accommodating staffs specially Kent . Thanks as well to one of their staffs (forgot to ask the name); in helping me buy the Vietnamese dolls which they have on their lobby 30 minutes before our scheduled transfer to airport. 5 stars for you guys! See you again!,1
243,100000792472155,1628854994067175,Hanoi Brother Inn is a wonderful hostel in Hanoi Old Quart. The staff are extremely friendly and helpful..  Let`s come and enjoy it! &lt;3,1
244,100000814788900,439921372737138,"Perfect place, we will be going back for another visit and I can not wait. Awesome place to stay and in a great location.  The best beds ever , they were so comfortable, awesome staff too, so friendly.",1
245,100000823193454,294365914079840,"Beautiful location!,very relaxing here.",1
246,100000824154161,177852742263101,"Awsome hotel. Great service,  great food and great location.  The best Hilton I have stayed in so far and I been at alot of Hiltons.",1
247,100000843424836,323940062859,Very nice and clean,1
248,100000855962896,186513324707814,Wonderful Hotel  &lt;3,1
249,100000860094064,1495601260767666,"Fantastic place to stay at! Location is perfect for travelling around in the old quarter and there are plenty of restaurants and shops near the hotel. Rooms are spacious, clean and comfortable. Breakfast is good. There is wifi in the hotel which is an added bonus!All staff are extremely friendly and helpful. I'd recommend anyone to stay here that wanted a cheerful place to stay in!",1
250,100000860330279,153977564805074,We had a wonderful holiday at Hanoi Glance Hotel. The hotel exceeded our expectations. They went beyond to make our trip comfortable. They staff speaks great english and enjoys interacting with guest. Breakfast was great and the location was great for walkers close to all areas. They staff knows the area very well and even helped us with getting our cellphone to work. They can arrange tours and transfers at a great price. I highly recommend the hotel when visiting Hanoi.,1
251,100000877072129,605738479519955,"10/10 service , Great location, staff always went out the way to serve you well . Come to Boss Legend Hotel, You will be treated like A King or Queen. ""Home sweet home """,1
252,100000878311758,1571612506414924,"Nothing is too much trouble for Wendy and her team. One of the most friendly, hard working, and professional company you will find. They made our renting experience a pure pleasure and when in the need of assistance, on a bank holiday, there was someone at the door within 30mins and job completed before lunchtime. What service and attention. You could not ask for better. We would willingly sing their praises. It is the least we can do. It has been a pleasure to have dealt and become friends. Thank you all so very much.",1
253,100000886467308,343606679138879,"Stay with local, Eat with local, Enjoy local life",1
254,100000886782853,323940062859,Just beautiful,1
255,100000887475524,523367444407994,Jima coffee house - nơi cảm nhận niềm đam mê thực thụ!,1
256,100000889445076,432709946920057,Green Boutique Villa is a great place for family to enjoy fresh atmosphere and get away the busy life. We have a great time here with great service from you guys. Thanks for doing it great!,1
257,100000908186029,1486141631617711,Great hotel and wonderful service. We will be back again. Exceeded all expectations.,1
258,100000929046495,219178058280346,"Nice place, clean and value for money",1
259,100000930189515,525045287564418,"Fantastic hostel, really friendly staff and a really relaxed stay 10/10",1
260,100000980827709,159149310881264,"Nơi đất trời giao hòa, Nơi tình yêu thăng hoa!!!",1
261,100000984065403,255163191262710,I like this hotel.. i can sweat dreams. Great great great,1
262,100000992328943,1417201508570124,"Best hostel with clean room,friendly staff especially TT",1
263,100001000403816,371017579635682,perfect service,1
264,100001001008710,211486302212720,very friendly people ,1
265,100001010562228,485786431445960,"Hôm qua tôi có tổ chức sinh nhật ở đây và tôi đã đặt trước từ sáng và yêu cầu một chỗ ngồi view ra mặt hồ nhưng khi đến thì tôi nhận được một chỗ ngồi không như mong đợi với lý do nhiều người đặt. Tại sao ks ko check và trả lời ngay lúc đó. Điều đầu tiên tôi đặt chân tới ks này ăn tối nhưng đồ ăn phải dùng từ bẩn và thiều chuyên nghiệp từ khâu sắp xếp tơi khâu bài trí, phục vụ, khi tôi va chong đi lấy đồ ăn thì quay lại nhân viên đã dọn sạch bàn và ko hỏi ý kiến chúng tôi. Tôi ko nghĩ đây là khách sạn 5 sao. Thực sự không sứng tầm.",0
266,100001020338275,1678659992376911,"Beautifull homestay. Owner very friendly and  helpfull. Big, clean ,luxury rooms.",1
267,100001029637350,1495601260767666,"Perfect newly hotel! . Just come and stay, you could find how's true!",1
268,100001034899839,307887762562072,"Mycket trevlig bar, och goda drinkar med bra personal",1
269,100001042452207,211418062225555,So good. Fortuna hotel hanoi to remember me,1
270,100001044919116,1417201508570124,"A good place to stay , lovely staff (Nguyễn Quốc An Phong );who help me a lot when i've lost my passport ;); i really appreciate",1
271,100001050448697,1417201508570124,"Best hostel for backpacker,free beer was awsome,Thanh very helpful,highly reconmmend this hostel for everyone!!!",1
272,100001061573156,934796066554490,Welcome to Ha Noi Bella Vita Hotel!,1
273,100001073071306,159149310881264,"Những phong cảnh đẹp nên thơ, không khí trong lành trong cái se lạnh mùa đông tận hưởng những giây phút ngọt ngào yêu thương với nữa còn lại . Tuyệt!",1
274,100001089466195,1571612506414924,"My wife and me, we know Wendy and ""her Team"" since 2011 and they take care of our apartment in a very professional way. We can say that Wendy and the ""Blue Sea Villas Team"" they are not only ""apartment rent Company"" but during our staying in Vera, they take care of us as Person and this is a really unique characteristic You can find trusting in them. Thank You Wendy, Linda, Bill an Phil!....and see You soon. Claudio @ Betty @ Lisa",1
275,100001103695796,1599698676934263,Such a nice place beautifull rooms high standard and very nice and helpfull staff.girls at the reception are so friendly and nice hardly recomended!!!!!,1
276,100001107802876,120230848080105,We have stayed in this hotel few times. We really enjoyed it. Thanks for all.,1
277,100001112316421,155415196088,"One of the luxury style hotel. I had a room that is at the river, away from the main building. Quiet and peaceful. Club lounge is one of the best. It pays to be a royal ambassador there.",1
278,100001118611222,939570162735921,"Phong hoi nghi dep.Dinh to chuc dam cuoi o day.Nhung bo phan sale lam viec qua kem,ko co mot chut quan tam den khach hang...very disappointed.",0
279,100001130412668,1571612506414924,"Very Professional, and they always go that extra mile to help. We only have praise for their dedication and hard work.",1
280,100001132396972,850047381738094,"By far the best hotel I have ever stayed in. The owners and staff are the most helpful, kind and caring people I have ever met. Be sure to come and stay here, it will make you Trip just like it has made mine.",1
281,100001144747670,359010427525572,"Khách sạn ngay trung tâm Phố Cổ Hà Nội, gần chợ đêm, các điểm vui chới, đi bộ cuối tuần, Nhà thờ Lớn, Lăng Bác, Văn miếu. Phòng rộng rải, thoáng, có ban công có thể ngắm cảnh thành phố về đêm, Phòng sạch sẽ, nhân viên nhiệt tình. Gía cả hợp lý.  I will take you 5 mis to go to Hoan Kiem Lake, night market, neally The Church, Ho Chi Minh Complex, shopping, restaurants, coffes..... Clean , big room with balcony, friendly staff and value price. High recomment this hotel in Hanoi.",1
282,100001147152124,818782241570861,"Great Hotel with good location, staff friendly and helful.",1
283,100001147648334,355318834582376,Perfect,1
284,100001156650230,323940062859,My Husband and I Love It!,1
285,100001157970514,148592598530893,Great!,1
286,100001157973815,105713669505240,friendly people,1
